nombre,telefono,web_link,direccion,codigo_postal,latitude,longitude,descripcion,maps_link,place_id,sector,tipo_instalacion,subtipo_instalacion,provincia,municipio,otro1,otro2,id,comarca,area_actividad,otro3
Chamuel,,,"32375, Province of Ourense",32375.0,42.2837329,-7.1330839,,"https://www.google.com/maps/place/Chamuel/@42.2837329,-7.1330839,14z/data=!4m8!1m2!2m1!1sChamuel!3m4!1s0xd3a81e075e73c97:0xfcebeecc61eec866!8m2!3d42.2837329!4d-7.1330839",ChIJlzzndeCBOg0RZsjuYczu6_w,Zona de senderismo,Hiking area,Hiking area,Galicia,,"sports complex, Casteligo (San Martiño), Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true}}",2019,Valdeorras,,
Zona de baños,,,"Area descanso San Miguel de Montefurado, Lugar, San Miguel Montef, 4D, 27390, Lugo",27390.0,42.3935838,-7.188924,,"https://www.google.com/maps/place/Zona+de+ba%C3%B1os/@42.393583799999995,-7.188924,14z/data=!4m8!1m2!2m1!1sZona+de+ba%C3%B1os!3m4!1s0xd3079061f8e6715:0xc8abc88e972c77e6!8m2!3d42.393583799999995!4d-7.188924",ChIJFWeOHwZ5MA0R5ncsl47Iq8g,Zona de senderismo,Hiking area,Hiking area,Galicia,,"sports complex, Casteligo (San Martiño), Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true}}",2021,Quiroga,,
Portiño,,,"8G7R+34, A Mioteira, Ourense",,42.3127467,-7.459723299999999,,"https://www.google.com/maps/place/Porti%C3%B1o/@42.3127467,-7.459723299999999,14z/data=!4m8!1m2!2m1!1sPorti%C3%B1o!3m4!1s0xd300bb5a595e9b5:0x4068237469c4ecd4!8m2!3d42.3127467!4d-7.459723299999999",ChIJtemVpbULMA0R1OzEaXQjaEA,Zona de senderismo,Hiking area,Hiking area,Galicia,,"sports complex, Casteligo (San Martiño), Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true}}",2022,Tierra de Caldelas,,
Camiño a Balados,,,"32779 San Xoán de Río, Province of Ourense",32779.0,42.4091714,-7.298762,,"https://www.google.com/maps/place/Cami%C3%B1o+a+Balados/@42.4091714,-7.298762,14z/data=!4m8!1m2!2m1!1sCami%C3%B1o+a+Balados!3m4!1s0xd30718db1f39255:0xda118e9613e87081!8m2!3d42.4091714!4d-7.298762",ChIJVZLzsY1xMA0RgXDoE5aOEdo,Zona de senderismo,Hiking area,Hiking area,Galicia,San Xoán de Río,"sports complex, Casteligo (San Martiño), Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true}}",2023,Tierra de Trives,,
Campo de Slalom de O Couquiño,,,"15151 Dumbría, A Coruña",15151.0,42.9878118,-9.0135175,,"https://www.google.com/maps/place/Campo+de+Slalom+de+O+Couqui%C3%B1o/@42.987811799999996,-9.013517499999999,14z/data=!4m8!1m2!2m1!1sCampo+de+Slalom+de+O+Couqui%C3%B1o!3m4!1s0xd2ecf7cc4ac39c5:0x8e9a180bda261716!8m2!3d42.987811799999996!4d-9.013517499999999",ChIJxTmsxHzPLg0RFhcm2gsYmo4,Centro deportivo,Fitness center,Fitness center,Galicia,,"fitness center, Campo, O (Merca, A), Galicia, ES","{""Children"": {""Good for kids"": true}}",2024,Fisterra,,
Bodysan,+34 604 03 78 40,https://www.instagram.com/bodysan.es/?hl=es,"Rúa Raxel, 3, BAJO, 15630 Miño, A Coruña",15630.0,43.3483368,-8.203826,,"https://www.google.com/maps/place/Bodysan/@43.3483368,-8.203826,14z/data=!4m8!1m2!2m1!1sBodysan!3m4!1s0xd2e73b665e9767d:0x47d2532e1d79efa3!8m2!3d43.3483368!4d-8.203826",ChIJfXbpZbZzLg0Ro-95HS5T0kc,Masajista,Massage therapist,"Massage therapist, Personal trainer",Galicia,,"gym, Sambollo (San Pedro De Perbes-Miño), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",2027,Betanzos,,
Galea Sport,+34 981 78 44 90,http://www.galeasport.es/,"Rúa Galea, 10, 15630 Miño, A Coruña",15630.0,43.3469407,-8.204652,,"https://www.google.com/maps/place/Galea+Sport/@43.3469407,-8.204652,14z/data=!4m8!1m2!2m1!1sGalea+Sport!3m4!1s0xd2e7c7ee6cf892b:0xe74e575823e34c1c!8m2!3d43.3469407!4d-8.204652",ChIJK4nP5n58Lg0RHEzjI1hXTuc,Tienda de deportes,Sporting goods store,Sporting goods store,Galicia,,"gym, Sambollo (San Pedro De Perbes-Miño), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",2028,Betanzos,,
Pistas deportivas Xarío,,,"a Penasca, 35, 15608 Miño, A Coruña",15608.0,43.3728694,-8.1938009,,"https://www.google.com/maps/place/Pistas+deportivas+Xar%C3%ADo/@43.3728694,-8.1938009,14z/data=!4m8!1m2!2m1!1sPistas+deportivas+Xar%C3%ADo!3m4!1s0xd2e733e9c4f9947:0xfa0523ec445f6182!8m2!3d43.3728694!4d-8.1938009",ChIJR5lPnD5zLg0RgmFfROwjBfo,Gimnasio,Gym,Gym,Galicia,,"gym, Sambollo (San Pedro De Perbes-Miño), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2029,Betanzos,,
Sambollo,+34 981 78 11 98,,"15608 Sambollo, A Coruña",15608.0,43.3940689,-8.1916741,,"https://www.google.com/maps/place/Sambollo/@43.3940689,-8.1916741,14z/data=!4m8!1m2!2m1!1sSambollo!3m4!1s0xd2e7357f92a4c37:0x14dc4e493f796bf2!8m2!3d43.3940689!4d-8.1916741",ChIJN0wq-VdzLg0R8mt5P0lO3BQ,restaurants,Restaurant,Restaurant,Galicia,,"gym, Sambollo (San Pedro De Perbes-Miño), Galicia, ES","{""Service options"": {""Dine-in"": true, ""Delivery"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Coffee"": true, ""Spirits"": true, ""Wine"": true}, ""Amenities"": {""Bar on site"": true, ""Toilets"": true}, ""Atmosphere"": {""Casual"": true}, ""Children"": {""Good for kids"": true}}",2030,Betanzos,,
Pista De Cancillós,,,"32705 Cancillós, Province of Ourense",32705.0,42.1971171,-7.614154999999999,,"https://www.google.com/maps/place/Pista+De+Cancill%C3%B3s/@42.1971171,-7.614154999999999,14z/data=!4m8!1m2!2m1!1sPista+De+Cancill%C3%B3s!3m4!1s0xd3aafa13c1b4c11:0x5a0fe15f4bfb5c37!8m2!3d42.1971171!4d-7.614154999999999",ChIJEUwbPKGvOg0RN1z7S1_hD1o,Campo de fútbol,Soccer field,Soccer field,Galicia,,"sports complex, Outeiriños, Os (Coles), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2031,Limia,,
Campo de fútbol,,,"Lugar Alen, 22, 32890, Province of Ourense",32890.0,42.27678,-7.91737,,"https://www.google.com/maps/place/Campo+de+f%C3%BAtbol/@42.276779999999995,-7.91737,14z/data=!4m8!1m2!2m1!1sCampo+de+f%C3%BAtbol!3m4!1s0xd2557b95c059761:0x4410830071ef0193!8m2!3d42.276779999999995!4d-7.91737",ChIJYZcFXLlXJQ0RkwHvcQCDEEQ,Campo de fútbol,Soccer field,Soccer field,Galicia,,"sports complex, Outeiriños, Os (Coles), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2032,Orense,,
Coolsport Ourense,+34 988 10 50 50,https://coolsport.es/,"Lugar Bentraces, 77, 32890 O Alto do Pontón, Province of Ourense",32890.0,42.2885881,-7.8923801,,"https://www.google.com/maps/place/Coolsport+Ourense/@42.2885881,-7.8923801,14z/data=!4m8!1m2!2m1!1sCoolsport+Ourense!3m4!1s0xd2ff9958c7ec42d:0xce274fe3a8cc7dc3!8m2!3d42.2885881!4d-7.8923801",ChIJLcR-jJX5Lw0Rw33MqONPJ84,Fabricante de ropa de deporte,Sportwear manufacturer,Sportwear manufacturer,Galicia,,"sports complex, Outeiriños, Os (Coles), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2033,Orense,,
Old School Gym,+34 689 40 77 09,http://www.ximnasio.fitness/,"Rúa Curros Enríquez, 20, 36620 Vilanova de Arousa, Pontevedra",36620.0,42.562842,-8.825420399999999,,"https://www.google.com/maps/place/Old+School+Gym/@42.562841999999996,-8.825420399999999,14z/data=!4m8!1m2!2m1!1sOld+School+Gym!3m4!1s0xd2f156b9744994d:0xfb4cc211ff44523d!8m2!3d42.562841999999996!4d-8.825420399999999",ChIJTZlEl2sVLw0RPVJE_xHCTPs,Ginásio,Gym,Gym,Galicia,O Grove,"gym, Cora (San Miguel), Galicia, ES",{},2037,Salnés,,
Club de Tenis e Pádel O Rial,+34 986 50 51 98,http://clubtenisrial.com/,"Rúa do Carballo, s/n, 36629, Pontevedra",36629.0,42.576056,-8.799140999999999,,"https://www.google.com/maps/place/Club+de+Tenis+e+P%C3%A1del+O+Rial/@42.576056,-8.799140999999999,14z/data=!4m8!1m2!2m1!1sClub+de+Tenis+e+P%C3%A1del+O+Rial!3m4!1s0xd2f1435e16ffbf9:0xafdba06c4707c9eb!8m2!3d42.576056!4d-8.799140999999999",ChIJ-ftv4TUULw0R68kHR2yg268,Club de tenis,Tennis club,"Tennis club, Padel club",Galicia,,"fitness center, Rial (Leiro-Rianxo), Galicia, ES","{""Accessibility"": {""Assistive hearing loop"": true, ""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Wi-Fi"": true}}",2039,Salnés,,
Pico Formigueiros,,,"Unnamed Road, Lugo",,42.6056706,-7.099952099999999,,"https://www.google.com/maps/place/Pico+Formigueiros/@42.605670599999996,-7.099952099999999,14z/data=!4m8!1m2!2m1!1sPico+Formigueiros!3m4!1s0xd3061f024f5ef93:0xa9369dbd5775a0b4!8m2!3d42.605670599999996!4d-7.099952099999999",ChIJk-_1JPBhMA0RtKB1V72dNqk,Zona de senderismo,Hiking area,Hiking area,Galicia,,"gym, Formigueiros, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": false}, ""Activities"": {""Hiking"": true}}",2040,Quiroga,,
Formigueiros,,,"27324 Folgoso do Courel, Lugo",27324.0,42.6057234,-7.0998443,,"https://www.google.com/maps/place/Formigueiros/@42.605723399999995,-7.0998443,14z/data=!4m8!1m2!2m1!1sFormigueiros!3m4!1s0xd30602cc65e8639:0x9a860441a212055b!8m2!3d42.605723399999995!4d-7.0998443",ChIJOYZexixgMA0RWwUSokEEhpo,,Mountain peak,Mountain peak,Galicia,,"gym, Formigueiros, Galicia, ES",{},2041,Quiroga,,
Río Azúmara,,,Lugo,,43.1549078,-7.3721654,,"https://www.google.com/maps/place/R%C3%ADo+Az%C3%BAmara/@43.1549078,-7.3721654,14z/data=!4m8!1m2!2m1!1sR%C3%ADo+Az%C3%BAmara!3m4!1s0xd31bee3856943ed:0xf3bec82a2bb6c35b!8m2!3d43.1549078!4d-7.3721654",ChIJ7UNpheO-MQ0RW8O2KyrIvvM,,River,River,Galicia,,"swimming pool, Azumara, Galicia, ES",{},2042,Tierra Chá,,
ILMAS NATURAL,+34 646 47 42 97,https://www.ilmas.es/,"Outeiro de Orraca Número 6B, 32660 Allariz, Province of Ourense",32660.0,42.1947514,-7.8143543,,"https://www.google.com/maps/place/ILMAS+NATURAL/@42.1947514,-7.8143543,14z/data=!4m8!1m2!2m1!1sILMAS+NATURAL!3m4!1s0xd2553d9499e613f:0x96646b3ebc9bbacc!8m2!3d42.1947514!4d-7.8143543",ChIJP2GeSdlTJQ0RzLqbvD5rZJY,Piscinas,Swimming facility,"Swimming facility, Health and beauty shop, Hot tub store, Lawn care service, Wood stove shop",Galicia,,"swimming pool, Azumara, Galicia, ES",{},2043,Allariz-Maceda,,
nAmor terapias,+34 666 36 91 68,https://www.namorterapias.com/,"Rúa Amando Pérez, 16, 27700 Ribadeo, Lugo",27700.0,43.5373788,-7.039289999999999,,"https://www.google.com/maps/place/nAmor+terapias/@43.5373788,-7.039289999999999,14z/data=!4m8!1m2!2m1!1snAmor+terapias!3m4!1s0xd317e578bd749b5:0xfbad363f0637d34c!8m2!3d43.5373788!4d-7.039289999999999",ChIJtUnXi1d-MQ0RTNM3Bj82rfs,Centro de yoga,Yoga studio,"Yoga studio, Craft store, Massage spa, Massage therapist, Public medical center, Reiki therapist",Galicia,,"swimming pool, Azumara, Galicia, ES","{""Other"": {""Star rating"": null}}",2047,Mariña Oriental,,
Camping Ribadeo,+34 982 13 11 67,http://www.campingribadeo.com/,"Carretera de Ribadeo - Coruña, Km 2, 27797 Ribadeo, Lugo",27797.0,43.5389156,-7.0847017,,"https://www.google.com/maps/place/Camping+Ribadeo/@43.538915599999996,-7.0847017,14z/data=!4m8!1m2!2m1!1sCamping+Ribadeo!3m4!1s0xd317edc2b3c3205:0x3307f978c12e05f4!8m2!3d43.538915599999996!4d-7.0847017",ChIJBTI8K9x-MQ0R9AUuwXj5BzM,attractions,Campground,"Campground, Apartment complex, Bungalow, Public swimming pool, RV park, Holiday apartment",Galicia,,"swimming pool, Azumara, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly activities"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}, ""Other"": {""Star rating"": null}}",2048,Mariña Oriental,,
Robledo da Lastra,,,"32312 O Robledo Da Lastra, Province of Ourense",32312.0,42.4852096,-6.9044727,,"https://www.google.com/maps/place/Robledo+da+Lastra/@42.4852096,-6.9044726999999995,14z/data=!4m8!1m2!2m1!1sRobledo+da+Lastra!3m4!1s0xd309b8d3f08d03d:0x77fe74e307ac8fef!8m2!3d42.4852096!4d-6.9044726999999995",ChIJPdAIP42bMA0R74-sB-N0_nc,museums,Historical place museum,Historical place museum,Galicia,,"fitness center, Robledo Da Lastra, O, Galicia, ES","{""Amenities"": {""Restaurant"": false}, ""Children"": {""Good for kids"": true}}",2050,Valdeorras,,
Polideportivo,+34 981 74 51 00,https://cee.gal/gl/servizos/deportes/instalacions/pavillon-municipal/,"Rúa da Escola, 24, 15270 Cee, A Coruña",15270.0,42.9595381,-9.1917693,,"https://www.google.com/maps/place/Polideportivo/@42.959538099999996,-9.191769299999999,14z/data=!4m8!1m2!2m1!1sPolideportivo!3m4!1s0xd292d556eb9fa17:0x8e4b04a2c46fb515!8m2!3d42.959538099999996!4d-9.191769299999999",ChIJF_q5blUtKQ0RFbVvxKIES44,Polideportivo,Sports complex,Sports complex,Galicia,,"sports complex, Cee (Santa Maria ), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2052,Fisterra,,
Piscinas Norgalicia,+34 982 39 06 10,http://piscinasnorgalicia.com/,"Pol. Industrial de, Rúa E, parcela 19, 27370 Rábade, Lugo",27370.0,43.1154728,-7.6321958,,"https://www.google.com/maps/place/Piscinas+Norgalicia/@43.1154728,-7.6321958,14z/data=!4m8!1m2!2m1!1sPiscinas+Norgalicia!3m4!1s0xd31cc219e25edf3:0x1ac97f6ea93f4405!8m2!3d43.1154728!4d-7.6321958",ChIJ8-0lniHMMQ0RBUQ_qW5_yRo,Tienda de artículos para piscinas,Swimming pool supply store,Swimming pool supply store,Galicia,,"swimming pool, Reino, O, Galicia, ES","{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true}}",2053,Lugo,,
Fervenzas do Río Edo,,,"9HGQ+VX, 32760 Castro Caldelas, Ourense",32760.0,42.3772014,-7.410104,,"https://www.google.com/maps/place/Fervenzas+do+R%C3%ADo+Edo/@42.3772014,-7.410104,14z/data=!4m8!1m2!2m1!1sFervenzas+do+R%C3%ADo+Edo!3m4!1s0xd30756b52219ddb:0x63a7fcc4dddb6be5!8m2!3d42.3772014!4d-7.410104",ChIJ250hUmt1MA0R5Wvb3cT8p2M,attractions,Tourist attraction,Tourist attraction,Galicia,,"swimming pool, Madrosende, Galicia, ES","{""Children"": {""Good for kids"": true}}",2054,Tierra de Caldelas,,
Club Natación Mos,,https://m.facebook.com/clubnatacionmos/,"Pabellón Oscar Pereiro, Pontevedra",,42.2025464,-8.633543099999999,,"https://www.google.com/maps/place/Club+Nataci%C3%B3n+Mos/@42.202546399999996,-8.633543099999999,14z/data=!4m8!1m2!2m1!1sClub+Nataci%C3%B3n+Mos!3m4!1s0xd25870ba3b2aa4b:0x1b256053965d6df!8m2!3d42.202546399999996!4d-8.633543099999999",ChIJS6qyowuHJQ0R39ZlOQVWsgE,Club de natación,Swim club,Swim club,Galicia,,"swimming pool, Madrosende, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",2055,Vigo,,
Club Sincro Ourense,+34 685 99 85 97,http://sincroourense.es/,"Av. Pardo de Cela, 32002 Ourense, Province of Ourense",32002.0,42.3431758,-7.8710068,,"https://www.google.com/maps/place/Club+Sincro+Ourense/@42.3431758,-7.8710068,14z/data=!4m8!1m2!2m1!1sClub+Sincro+Ourense!3m4!1s0xd2ffec9f3de8355:0xe0cefda7f68ab5e5!8m2!3d42.3431758!4d-7.8710068",ChIJVYPe88n-Lw0R5bWK9qf9zuA,Club de natación,Swim club,Swim club,Galicia,,"swimming pool, Madrosende, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2056,Orense,,
Igrexa de San Miguel de Breamo,,,"15614, A Coruña",15614.0,43.3998244,-8.183482,,"https://www.google.com/maps/place/Igrexa+de+San+Miguel+de+Breamo/@43.3998244,-8.183482,14z/data=!4m8!1m2!2m1!1sIgrexa+de+San+Miguel+de+Breamo!3m4!1s0xd2e73a3d2b5bf35:0xe51a4f1a7c36bf10!8m2!3d43.3998244!4d-8.183482",ChIJNb-10qNzLg0REL82fBpPGuU,attractions,Catholic church,"Catholic church, Tourist attraction",Galicia,,"fitness center, Breamo (San Miguel), Galicia, ES",{},2058,Eume,,
Club Ximnasia Pavillón,+34 691 40 56 41,https://www.cxpavillonourense.com/inicio,"Av. Pardo de Cela, 2, 32001 Ourense, Province of Ourense",32001.0,42.3441525,-7.8701645,,"https://www.google.com/maps/place/Club+Ximnasia+Pavill%C3%B3n/@42.3441525,-7.8701645,14z/data=!4m8!1m2!2m1!1sClub+Ximnasia+Pavill%C3%B3n!3m4!1s0xd2fffafd6d3b51b:0x437d8cb9bc9ae493!8m2!3d42.3441525!4d-7.8701645",ChIJG7XT1q__Lw0Rk-SavLmMfUM,Club deportivo,Athletic club,Athletic club,Galicia,,"gym, Padrenda (Ramiras), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2060,Orense,,
Igrexa de San pedro da Mezquita,,,"Rúa Loureiro-Meixendo, 5, 32838 A Merca, Ourense",32838.0,42.236665,-7.869120199999999,,"https://www.google.com/maps/place/Igrexa+de+San+pedro+da+Mezquita/@42.236664999999995,-7.869120199999999,14z/data=!4m8!1m2!2m1!1sIgrexa+de+San+pedro+da+Mezquita!3m4!1s0xd2554297ea10f4f:0xc438665c57b4f872!8m2!3d42.236664999999995!4d-7.869120199999999",ChIJTw-hfilUJQ0Rcvi0V1xmOMQ,attractions,Church,"Church, Tourist attraction",Galicia,,"swimming pool, Mezquita, A (Merca, A), Galicia, ES",{},2061,Tierra de Celanova,,
Academia Campomar Antonio Outeiriño,,,"Av. Arrieiros, 4, 15540 Narón, A Coruña",15540.0,43.5396781,-8.1953964,,"https://www.google.com/maps/place/Academia+Campomar+Antonio+Outeiri%C3%B1o/@43.539678099999996,-8.1953964,14z/data=!4m8!1m2!2m1!1sAcademia+Campomar+Antonio+Outeiri%C3%B1o!3m4!1s0xd2ddf0005cc3dcd:0x250af889658b2adb!8m2!3d43.539678099999996!4d-8.1953964",ChIJzT3MBQDfLQ0R2yqLZYn4CiU,Centro deportivo,Fitness center,Fitness center,Galicia,,"fitness center, Esteiro (San Fiz), Galicia, ES",{},2062,Ferrol,,
Quenlla Crossfit,+34 680 35 57 02,https://www.quenllacrossfit.com/,"Poligono Industrial de Fazouro, Nave 28, 27789 Foz, Lugo",27789.0,43.5861317,-7.291675899999999,,"https://www.google.com/maps/place/Quenlla+Crossfit/@43.586131699999996,-7.2916758999999995,14z/data=!4m8!1m2!2m1!1sQuenlla+Crossfit!3m4!1s0xd32279f200f96e5:0x2346cf8ac66697a!8m2!3d43.586131699999996!4d-7.2916758999999995",ChIJ5ZYPIJ8nMg0RemlmrPhsNAI,Gimnasio,Gym,Gym,Galicia,,"fitness center, Esteiro (San Fiz), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",2063,Mariña Central,,
Pabellon Castro,,,"Lugar Chousa, 4D, 15578, A Coruña",15578.0,43.5477879,-8.185184999999999,,"https://www.google.com/maps/place/Pabellon+Castro/@43.547787899999996,-8.185184999999999,14z/data=!4m8!1m2!2m1!1sPabellon+Castro!3m4!1s0xd2ddef0fc947f25:0x3cf7a346e8fb35!8m2!3d43.547787899999996!4d-8.185184999999999",ChIJJX-U_PDeLQ0RNfvoRqP3PAA,Gimnasio,Gym,Gym,Galicia,,"fitness center, Esteiro (San Fiz), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",2064,Ferrol,,
ZANSHIN SPORT CENTRO DEPORTIVO,,,"Rúa Coto, 60, 15510 Neda, A Coruña",15510.0,43.5102435,-8.1522383,,"https://www.google.com/maps/place/ZANSHIN+SPORT+CENTRO+DEPORTIVO/@43.5102435,-8.1522383,14z/data=!4m8!1m2!2m1!1sZANSHIN+SPORT+CENTRO+DEPORTIVO!3m4!1s0xd2ddfed8f89a48b:0x25016d5393d8d36b!8m2!3d43.5102435!4d-8.1522383",ChIJi6SJj-3fLQ0Ra9PYk1NtASU,Gimnasio,Gym,Gym,Galicia,,"fitness center, Esteiro (San Fiz), Galicia, ES",{},2065,Ferrol,,
Origen FR,+34 639 73 91 74,https://instagram.com/origen_fr,"Av. de Rosalía de Castro, 21-23, 27700 Ribadeo, Lugo",27700.0,43.5395855,-7.0413586,,"https://www.google.com/maps/place/Origen+FR/@43.5395855,-7.0413586,14z/data=!4m8!1m2!2m1!1sOrigen+FR!3m4!1s0xd317f5aefd6b3b1:0x22f79017e8849e90!8m2!3d43.5395855!4d-7.0413586",ChIJsbPW71p_MQ0RkJ6E6BeQ9yI,Gimnasio,Gym,Gym,Galicia,,"fitness center, Esteiro (San Fiz), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",2066,Mariña Oriental,,
Step Gimnasio Femenino,+34 690 36 06 67,https://www.elfarero.com/StepGimnasioFemenino/,"Rúa Julio Lazúrtegui, 34, 27700 Ribadeo, Lugo",27700.0,43.5390639,-7.044693199999999,,"https://www.google.com/maps/place/Step+Gimnasio+Femenino/@43.539063899999995,-7.044693199999999,14z/data=!4m8!1m2!2m1!1sStep+Gimnasio+Femenino!3m4!1s0xd317fc45c36254b:0xb7a9e8ac4f72974b!8m2!3d43.539063899999995!4d-7.044693199999999",ChIJSyU2XMR_MQ0RS5dyT6zoqbc,Fitness center,Fitness center,Fitness center,Galicia,,"fitness center, Esteiro (San Fiz), Galicia, ES",{},2067,Mariña Oriental,,
Rebalance Life,+34 602 59 56 82,http://www.rebalancelife.nl/,"Aldea Cantodomuro Taraza, Meiras, 15550, A Coruña",15550.0,43.5876039,-8.182869199999999,,"https://www.google.com/maps/place/Rebalance+Life/@43.5876039,-8.182869199999999,14z/data=!4m8!1m2!2m1!1sRebalance+Life!3m4!1s0xd2ddde578b10ba9:0x19b6ee4809454507!8m2!3d43.5876039!4d-8.182869199999999",ChIJqQuxeOXdLQ0RB0VFCUjuthk,Yoga studio,Yoga studio,Yoga studio,Galicia,,"fitness center, Esteiro (San Fiz), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Amenities"": {""Toilets"": true}}",2068,Ferrol,,
Codere Apuestas Corner en Caminho Da Geira (Codeseda),+34 913 54 28 70,https://www.codere.es/,"Lugar, 36684 Codeseda, Pontevedra",36684.0,42.6195321,-8.4362209,,"https://www.google.com/maps/place/Codere+Apuestas+Corner+en+Caminho+Da+Geira+%28Codeseda%29/@42.6195321,-8.4362209,14z/data=!4m8!1m2!2m1!1sCodere+Apuestas+Corner+en+Caminho+Da+Geira+%28Codeseda%29!3m4!1s0xd2fa18997a5a605:0x30af06cc41149e7!8m2!3d42.6195321!4d-8.4362209",ChIJBaall4mhLw0R50kRxGzwCgM,Agencia de apuestas,Betting agency,Betting agency,Galicia,,"sports complex, Codeseda, Galicia, ES",{},2069,Tabeirós - Tierra de Montes,,
Rapa das Bestas,,,Curro de Sabucedo,,42.5931611,-8.4148481,,"https://www.google.com/maps/place/Rapa+das+Bestas/@42.593161099999996,-8.4148481,14z/data=!4m8!1m2!2m1!1sRapa+das+Bestas!3m4!1s0xd2fa19e244a2383:0x516ebd24bb899b21!8m2!3d42.593161099999996!4d-8.4148481",ChIJgyNKJJ6hLw0RIZuJuyS9blE,Stadium,Stadium,Stadium,Galicia,Cerdedo-Cotobade,"sports complex, Codeseda, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2070,Tabeirós - Tierra de Montes,,
Reto Codeseda Sabucedo,,https://codeseda.com/ruta-senderismo-reto-codeseda-rapa-sabucedo-a-estrada/,"36684 Codeseda, Pontevedra",36684.0,42.6192952,-8.4374332,,"https://www.google.com/maps/place/Reto+Codeseda+Sabucedo/@42.619295199999996,-8.4374332,14z/data=!4m8!1m2!2m1!1sReto+Codeseda+Sabucedo!3m4!1s0xd2fa1b1084d3a2b:0xe4efd06189cf2d3b!8m2!3d42.619295199999996!4d-8.4374332",ChIJKzpNCLGhLw0ROy3PiWHQ7-Q,Zona de senderismo,Hiking area,Hiking area,Galicia,,"sports complex, Codeseda, Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true}}",2071,Tabeirós - Tierra de Montes,,
Pavillón Polideportivo César González Fares de Silleda,+34 986 58 00 00,,"Av. Recinto Feiral, 18, 36540 Silleda, Pontevedra",36540.0,42.7029571,-8.2453145,,"https://www.google.com/maps/place/Pavill%C3%B3n+Polideportivo+C%C3%A9sar+Gonz%C3%A1lez+Fares+de+Silleda/@42.7029571,-8.2453145,14z/data=!4m8!1m2!2m1!1sPavill%C3%B3n+Polideportivo+C%C3%A9sar+Gonz%C3%A1lez+Fares+de+Silleda!3m4!1s0xd2fba40258ad55f:0xa957dee053a67117!8m2!3d42.7029571!4d-8.2453145",ChIJX9WKJUC6Lw0RF3GmU-DeV6k,Complexo deportivo,Sports complex,Sports complex,Galicia,,"sports complex, Codeseda, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",2072,Deza,,
