query,name,site,subtypes,category,type,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"public swimming pool, 36579, Moalde (San Mamede), Galicia, ES",Piscina Municipal Vedra,,Public swimming pool,attractions,Public swimming pool,+34 648 20 90 27,"12., 15885 Fornelos, A Coruña",,12.,Fornelos,15885.0,A Coruña,,Spain,ES,42.7714534,-8.4726461,Europe/Madrid,,False,3.6,19.0,"https://search.google.com/local/reviews?placeid=ChIJ0WgOeO-pLw0RTUX6a1oMdLU&q=public+swimming+pool,+36579,+Moalde+(San+Mamede),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,4.0,2.0,2.0,1.0,10.0,7.0,https://lh5.googleusercontent.com/p/AF1QipNfY-H9t24XZ4OzKBU9fUNzKfnY8c230BV9abIv=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNfY-H9t24XZ4OzKBU9fUNzKfnY8c230BV9abIv=w1600-h1000-k-no,,,,,,CLOSED_TEMPORARILY,{},,,,,,False,,Piscina Municipal Vedra,,,,,,"https://www.google.com/maps/place/Piscina+Municipal+Vedra/@42.7714534,-8.4726461,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+Vedra!3m4!1s0xd2fa9ef780e68d1:0xb5740c5a6bfa454d!8m2!3d42.7714534!4d-8.4726461",ChIJ0WgOeO-pLw0RTUX6a1oMdLU,0xd2fa9ef780e68d1:0xb5740c5a6bfa454d,13075089200661546317,-5.371654873048006e+18,
"public swimming pool, 36579, Moalde (San Mamede), Galicia, ES",Piscina Veciñal De Mos,,Public swimming pool,attractions,Public swimming pool,+34 986 33 40 70,"Camiño do Pazo, 53, 36416, Pontevedra",,"Camiño do Pazo, 53",ES,36416.0,Pontevedra,,Spain,ES,42.1914613,-8.648062099999999,Europe/Madrid,,False,4.2,104.0,"https://search.google.com/local/reviews?placeid=ChIJ8_pfIs6HJQ0RcWB5zE-ZXRI&q=public+swimming+pool,+36579,+Moalde+(San+Mamede),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,6.0,4.0,14.0,23.0,57.0,25.0,https://lh5.googleusercontent.com/p/AF1QipNpeWw7xBIc9JdJwVeFSBJkyF0RTtZEOASUeiBD=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNpeWw7xBIc9JdJwVeFSBJkyF0RTtZEOASUeiBD=w1600-h1000-k-no,,,,,,CLOSED_TEMPORARILY,{},,,,,,False,,Piscina Veciñal De Mos,,,,,,"https://www.google.com/maps/place/Piscina+Veci%C3%B1al+De+Mos/@42.1914613,-8.648062099999999,14z/data=!4m8!1m2!2m1!1sPiscina+Veci%C3%B1al+De+Mos!3m4!1s0xd2587ce225ffaf3:0x125d994fcc796071!8m2!3d42.1914613!4d-8.648062099999999",ChIJ8_pfIs6HJQ0RcWB5zE-ZXRI,0xd2587ce225ffaf3:0x125d994fcc796071,1323382433528766577,1.3233824335287665e+18,
"public swimming pool, 32848, Maus, As (Bande), Galicia, ES",Piscinas municipales públicas,,Outdoor swimming pool,Piscina al aire libre,Outdoor swimming pool,,"Rúa Alférez Provisional, 28, 32840 Bande, Ourense",,"Rúa Alférez Provisional, 28",Bande,32840.0,Province of Ourense,,Spain,ES,42.0337278,-7.9795947,Europe/Madrid,8CJJ22MC+F5,False,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJ8biTwfxHJQ0RXuonWYmG0X4&q=public+swimming+pool,+32848,+Maus,+As+(Bande),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,0.0,0.0,0.0,2.0,3.0,https://lh5.googleusercontent.com/p/AF1QipOvOWnd3dgpu9zLI2GtgWMEcmsLfXnOu5F8kbER=w800-h500-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NFpzyRhyAY3uMZOVlrot1w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=288.48883&pitch=0&thumbfov=100,,"{""Monday"": ""11AM-1PM,3-8PM"", ""Tuesday"": ""11AM-1PM,3-8PM"", ""Wednesday"": ""11AM-1PM,3-8PM"", ""Thursday"": ""11AM-1PM,3-8PM"", ""Friday"": ""11AM-1PM,3-8PM"", ""Saturday"": ""11AM-1PM,3-8PM"", ""Sunday"": ""11AM-1PM,3-8PM""}","Monday:11AM-1PM,3-8PM|Tuesday:11AM-1PM,3-8PM|Wednesday:11AM-1PM,3-8PM|Thursday:11AM-1PM,3-8PM|Friday:11AM-1PM,3-8PM|Saturday:11AM-1PM,3-8PM|Sunday:11AM-1PM,3-8PM",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscinas municipales públicas,,,,,,"https://www.google.com/maps/place/Piscinas+municipales+p%C3%BAblicas/@42.0337278,-7.9795947,14z/data=!4m8!1m2!2m1!1sPiscinas+municipales+p%C3%BAblicas!3m4!1s0xd2547fcc193b8f1:0x7ed186895927ea5e!8m2!3d42.0337278!4d-7.9795947",ChIJ8biTwfxHJQ0RXuonWYmG0X4,0xd2547fcc193b8f1:0x7ed186895927ea5e,9138233043375876702,9.138233043375877e+18,
"public swimming pool, 27177, Vilaxuste (Portomarin), Galicia, ES",Piscina Pública De Portomarín,,Swimming basin,Swimming basin,Swimming basin,+34 982 54 50 70,"Av. de Sarria, s/n, 27170 Portomarín, Lugo",,"Av. de Sarria, s/n",Portomarín,27170.0,Lugo,,Spain,ES,42.8061432,-7.6154278,Europe/Madrid,8CJJR94M+FR,False,3.7,55.0,"https://search.google.com/local/reviews?placeid=ChIJ2R7ARisuMA0RNbsfuAwsAb4&q=public+swimming+pool,+27177,+Vilaxuste+(Portomarin),+Galicia,+ES&authuser=0&hl=en&gl=ES","price, lawn, bathroom",,9.0,2.0,7.0,14.0,23.0,39.0,https://lh5.googleusercontent.com/p/AF1QipOZKongFNpHdP6Yg1t5-i0UKBWXxQaWxeVcRMI8=w800-h500-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GT8i_LcXmnmS0LMVpz4gRg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=306.81445&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscina Pública De Portomarín,,,,,,"https://www.google.com/maps/place/Piscina+P%C3%BAblica+De+Portomar%C3%ADn/@42.8061432,-7.6154278,14z/data=!4m8!1m2!2m1!1sPiscina+P%C3%BAblica+De+Portomar%C3%ADn!3m4!1s0xd302e2b46c01ed9:0xbe012c0cb81fbb35!8m2!3d42.8061432!4d-7.6154278",ChIJ2R7ARisuMA0RNbsfuAwsAb4,0xd302e2b46c01ed9:0xbe012c0cb81fbb35,13691272775323335477,-4.755471298386216e+18,
"public swimming pool, 27233, Vilamaior De Negral, Galicia, ES",Pisicina Municipal al Aire Libre Vilarmayor,http://concellodevilarmaior.es/pages/apertura-piscina-vilarmaior,Swimming pool,Piscina,Swimming pool,,"15637 Vilarmaior, A Coruña",,,Vilarmaior,15637.0,A Coruña,,Spain,ES,43.3407188,-8.1567443,Europe/Madrid,8CMH8RRV+78,False,4.2,25.0,"https://search.google.com/local/reviews?placeid=ChIJu1n0QWdtLg0RodyHQxec6Ao&q=public+swimming+pool,+27233,+Vilamaior+De+Negral,+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,1.0,8.0,1.0,15.0,4.0,https://lh5.googleusercontent.com/p/AF1QipNGN1oxH6XXEIYHXhFfnrv1KK7cF-nOOGv12rcp=w800-h500-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DKazfbM0Zm3ixpZRhb1U7w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=37.66783&pitch=0&thumbfov=100,,"{""Monday"": ""12-8PM"", ""Tuesday"": ""12-8PM"", ""Wednesday"": ""12-8PM"", ""Thursday"": ""12-8PM"", ""Friday"": ""12-8PM"", ""Saturday"": ""12-8PM"", ""Sunday"": ""12-8PM""}",Monday:12-8PM|Tuesday:12-8PM|Wednesday:12-8PM|Thursday:12-8PM|Friday:12-8PM|Saturday:12-8PM|Sunday:12-8PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Pisicina Municipal al Aire Libre Vilarmayor,,,,,,"https://www.google.com/maps/place/Pisicina+Municipal+al+Aire+Libre+Vilarmayor/@43.3407188,-8.1567443,14z/data=!4m8!1m2!2m1!1sPisicina+Municipal+al+Aire+Libre+Vilarmayor!3m4!1s0xd2e6d6741f459bb:0xae89c174387dca1!8m2!3d43.3407188!4d-8.1567443",ChIJu1n0QWdtLg0RodyHQxec6Ao,0xd2e6d6741f459bb:0xae89c174387dca1,786049758707309729,7.860497587073097e+17,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscinas Públicas Oira,,Public swimming pool,attractions,Public swimming pool,,"Baixada Praia Oira, 23, 32001 Ourense",,"Baixada Praia Oira, 23",Ourense,32001.0,Province of Ourense,,Spain,ES,42.3552386,-7.852241999999999,Europe/Madrid,,False,4.5,233.0,"https://search.google.com/local/reviews?placeid=ChIJFYCh433_Lw0RB_im5lrqhGw&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,10.0,3.0,14.0,51.0,155.0,98.0,https://lh5.googleusercontent.com/p/AF1QipMm2kJhiSi35f8S902dRQIMfhpvJRZjdqACJfvd=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMm2kJhiSi35f8S902dRQIMfhpvJRZjdqACJfvd=w1600-h1000-k-no,,"{""Monday"": ""11AM-3:30PM,4:30-9PM"", ""Tuesday"": ""11AM-3:30PM,4:30-9PM"", ""Wednesday"": ""11AM-9PM"", ""Thursday"": ""11AM-9PM"", ""Friday"": ""11AM-9PM"", ""Saturday"": ""11AM-9PM"", ""Sunday"": ""9AM-7:30PM""}","Monday:11AM-3:30PM,4:30-9PM|Tuesday:11AM-3:30PM,4:30-9PM|Wednesday:11AM-9PM|Thursday:11AM-9PM|Friday:11AM-9PM|Saturday:11AM-9PM|Sunday:9AM-7:30PM",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,,,,False,,Piscinas Públicas Oira,,,,,,"https://www.google.com/maps/place/Piscinas+P%C3%BAblicas+Oira/@42.3552386,-7.8522419999999995,14z/data=!4m8!1m2!2m1!1sPiscinas+P%C3%BAblicas+Oira!3m4!1s0xd2fff7de3a18015:0x6c84ea5ae6a6f807!8m2!3d42.3552386!4d-7.8522419999999995",ChIJFYCh433_Lw0RB_im5lrqhGw,0xd2fff7de3a18015:0x6c84ea5ae6a6f807,7819632529159682055,7.819632529159682e+18,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscinas Municipais de Esgos,,Public swimming pool,attractions,Public swimming pool,+34 988 29 00 00,"32720 Esgos, Province of Ourense",,,Esgos,32720.0,Province of Ourense,,Spain,ES,42.3289886,-7.6971617,Europe/Madrid,,False,4.7,49.0,"https://search.google.com/local/reviews?placeid=ChIJ812dIysHMA0R18mXsgiNuNs&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,0.0,2.0,10.0,37.0,34.0,https://lh5.googleusercontent.com/p/AF1QipMnGql0YFO3kaDv3l9L9uYFk-vIyhY-1W9JWoWB=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMnGql0YFO3kaDv3l9L9uYFk-vIyhY-1W9JWoWB=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Children"": {""Good for kids"": true}}",,,,,,False,,Piscinas Municipais de Esgos,,,,,,"https://www.google.com/maps/place/Piscinas+Municipais+de+Esgos/@42.328988599999995,-7.6971617,14z/data=!4m8!1m2!2m1!1sPiscinas+Municipais+de+Esgos!3m4!1s0xd30072b239d5df3:0xdbb88d08b297c9d7!8m2!3d42.328988599999995!4d-7.6971617",ChIJ812dIysHMA0R18mXsgiNuNs,0xd30072b239d5df3:0xdbb88d08b297c9d7,15832559558516525527,-2.614184515193026e+18,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscina Municipal de Luíntra,,"Outdoor swimming pool, Public swimming pool",attractions,Outdoor swimming pool,,"Camiño Grupo Escolar, 33, 32160 Luintra, Ourense",,"Camiño Grupo Escolar, 33",Luintra,32160.0,Province of Ourense,,Spain,ES,42.4095949,-7.721668999999999,Europe/Madrid,,False,4.4,44.0,"https://search.google.com/local/reviews?placeid=ChIJrVKglAoDMA0RHWjTP2sbUSQ&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,1.0,1.0,3.0,14.0,25.0,27.0,https://lh5.googleusercontent.com/p/AF1QipPFWAbbNA3Yk0tGFpKXBGBxbrQ0ZOigVo2nDCOx=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPFWAbbNA3Yk0tGFpKXBGBxbrQ0ZOigVo2nDCOx=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscina Municipal de Luíntra,,,,,,"https://www.google.com/maps/place/Piscina+Municipal+de+Lu%C3%ADntra/@42.409594899999995,-7.7216689999999994,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+de+Lu%C3%ADntra!3m4!1s0xd30030a94a052ad:0x24511b6b3fd3681d!8m2!3d42.409594899999995!4d-7.7216689999999994",ChIJrVKglAoDMA0RHWjTP2sbUSQ,0xd30030a94a052ad:0x24511b6b3fd3681d,2616903005925238813,2.616903005925239e+18,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscinas Taboadela,,Public swimming pool,attractions,Public swimming pool,+34 664 10 59 79,"32690 Taboadela, Province of Ourense",,,Taboadela,32690.0,Province of Ourense,,Spain,ES,42.239712,-7.8202921,Europe/Madrid,,False,4.5,84.0,"https://search.google.com/local/reviews?placeid=ChIJBeJVY_tUJQ0Rv2MHwvQsJg0&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,3.0,0.0,2.0,28.0,51.0,13.0,https://lh5.googleusercontent.com/p/AF1QipO3LDJu9bY-Lcc4zskGQgfU7CIHBVD-maK1kw3b=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO3LDJu9bY-Lcc4zskGQgfU7CIHBVD-maK1kw3b=w1600-h1000-k-no,,"{""Monday"": ""12:30-8:30PM"", ""Tuesday"": ""12:30-8:30PM"", ""Wednesday"": ""12:30-8:30PM"", ""Thursday"": ""12:30-8:30PM"", ""Friday"": ""12:30-8:30PM"", ""Saturday"": ""12:30-8:30PM"", ""Sunday"": ""12:30-8:30PM""}",Monday:12:30-8:30PM|Tuesday:12:30-8:30PM|Wednesday:12:30-8:30PM|Thursday:12:30-8:30PM|Friday:12:30-8:30PM|Saturday:12:30-8:30PM|Sunday:12:30-8:30PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,,,,False,,Piscinas Taboadela,,,,,,"https://www.google.com/maps/place/Piscinas+Taboadela/@42.239712,-7.8202921,14z/data=!4m8!1m2!2m1!1sPiscinas+Taboadela!3m4!1s0xd2554fb6355e205:0xd262cf4c20763bf!8m2!3d42.239712!4d-7.8202921",ChIJBeJVY_tUJQ0Rv2MHwvQsJg0,0xd2554fb6355e205:0xd262cf4c20763bf,947494201346974655,9.474942013469746e+17,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscinas de Ponte Noalla,https://sancibrao.es/deportes/piscinas-municipais/,Public swimming pool,attractions,Public swimming pool,+34 608 77 25 10,"Lugar, 10, 32915 A Ponte Noalla, Ourense",,"Lugar, 10",A Ponte Noalla,32915.0,Province of Ourense,,Spain,ES,42.2830268,-7.8378431,Europe/Madrid,,False,4.2,212.0,"https://search.google.com/local/reviews?placeid=ChIJc2KYi4dVJQ0RLsbPzUSXLMg&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,10.0,8.0,31.0,44.0,119.0,28.0,https://lh5.googleusercontent.com/p/AF1QipN45QohsdK33OlK2Sgqqbp0LuaPQF9AaD3hNoEt=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN45QohsdK33OlK2Sgqqbp0LuaPQF9AaD3hNoEt=w1600-h1000-k-no,,"{""Monday"": ""1-9PM"", ""Tuesday"": ""1-9PM"", ""Wednesday"": ""1-9PM"", ""Thursday"": ""1-9PM"", ""Friday"": ""1-9PM"", ""Saturday"": ""1-9PM"", ""Sunday"": ""1-9PM""}",Monday:1-9PM|Tuesday:1-9PM|Wednesday:1-9PM|Thursday:1-9PM|Friday:1-9PM|Saturday:1-9PM|Sunday:1-9PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,https://lh3.googleusercontent.com/-Hjt12R8_kOE/AAAAAAAAAAI/AAAAAAAAAAA/W-PUPvsO_YE/s44-p-k-no-ns-nd/photo.jpg,,,True,110739630080486297980,Piscinas de Ponte Noalla,https://www.google.com/maps/contrib/110739630080486297980,,,,,"https://www.google.com/maps/place/Piscinas+de+Ponte+Noalla/@42.283026799999995,-7.8378431,14z/data=!4m8!1m2!2m1!1sPiscinas+de+Ponte+Noalla!3m4!1s0xd2555878b986273:0xc82c9744cdcfc62e!8m2!3d42.283026799999995!4d-7.8378431",ChIJc2KYi4dVJQ0RLsbPzUSXLMg,0xd2555878b986273:0xc82c9744cdcfc62e,14424070028327372334,-4.0226740453821793e+18,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscina de Tecnópole,https://www.tecnopole.es/gl/instalacions-deportivas-tecnopole,Swimming pool,Piscina,Swimming pool,+34 988 36 81 61,"Calle 1, 5, 32900 Polígono San Cibrao, Province of Ourense",,"Calle 1, 5",Polígono San Cibrao,32900.0,Province of Ourense,,Spain,ES,42.2936845,-7.805943,Europe/Madrid,,False,3.8,55.0,"https://search.google.com/local/reviews?placeid=ChIJfeqzcC3_Lw0RHOcPO7rOjlY&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,9.0,1.0,8.0,11.0,26.0,17.0,https://lh5.googleusercontent.com/p/AF1QipPMMruyFTdVu3YVfXBOqF84ad8KC_cwJeBtCZp0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPMMruyFTdVu3YVfXBOqF84ad8KC_cwJeBtCZp0=w1600-h1000-k-no,,"{""Monday"": ""12:30-8:30PM"", ""Tuesday"": ""12:30-8:30PM"", ""Wednesday"": ""12:30-8:30PM"", ""Thursday"": ""12:30-8:30PM"", ""Friday"": ""12:30-8:30PM"", ""Saturday"": ""12:30-8:30PM"", ""Sunday"": ""12:30-8:30PM""}",Monday:12:30-8:30PM|Tuesday:12:30-8:30PM|Wednesday:12:30-8:30PM|Thursday:12:30-8:30PM|Friday:12:30-8:30PM|Saturday:12:30-8:30PM|Sunday:12:30-8:30PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscina de Tecnópole,,,,,,"https://www.google.com/maps/place/Piscina+de+Tecn%C3%B3pole/@42.2936845,-7.805943,14z/data=!4m8!1m2!2m1!1sPiscina+de+Tecn%C3%B3pole!3m4!1s0xd2fff2d70b3ea7d:0x568eceba3b0fe71c!8m2!3d42.2936845!4d-7.805943",ChIJfeqzcC3_Lw0RHOcPO7rOjlY,0xd2fff2d70b3ea7d:0x568eceba3b0fe71c,6237149833204852508,6.237149833204853e+18,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscina Pública Maceda,,Public swimming pool,attractions,Public swimming pool,,"Lugar Maceda, 1, 32703, Ourense",,"Lugar Maceda, 1",ES,32703.0,Province of Ourense,,Spain,ES,42.2732753,-7.644976499999999,Europe/Madrid,,False,4.3,141.0,"https://search.google.com/local/reviews?placeid=ChIJmdJ67EioOg0R_q4x6ETC_gk&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,6.0,2.0,17.0,37.0,79.0,80.0,https://lh5.googleusercontent.com/p/AF1QipNQ-sIF4X_9L1Sx9DDsA_jFuQo21YW4l1qerDYR=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNQ-sIF4X_9L1Sx9DDsA_jFuQo21YW4l1qerDYR=w1600-h1000-k-no,,"{""Monday"": ""11AM-9PM"", ""Tuesday"": ""11AM-9PM"", ""Wednesday"": ""11AM-9PM"", ""Thursday"": ""11AM-9PM"", ""Friday"": ""11AM-9PM"", ""Saturday"": ""11AM-9PM"", ""Sunday"": ""11AM-9PM""}",Monday:11AM-9PM|Tuesday:11AM-9PM|Wednesday:11AM-9PM|Thursday:11AM-9PM|Friday:11AM-9PM|Saturday:11AM-9PM|Sunday:11AM-9PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,,,,False,,Piscina Pública Maceda,,,,,,"https://www.google.com/maps/place/Piscina+P%C3%BAblica+Maceda/@42.273275299999995,-7.644976499999999,14z/data=!4m8!1m2!2m1!1sPiscina+P%C3%BAblica+Maceda!3m4!1s0xd3aa848ec7ad299:0x9fec244e831aefe!8m2!3d42.273275299999995!4d-7.644976499999999",ChIJmdJ67EioOg0R_q4x6ETC_gk,0xd3aa848ec7ad299:0x9fec244e831aefe,720226591634992894,7.202265916349929e+17,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscinas de Monterrei,,Swimming basin,Piscina,Swimming basin,,"complejo deportivo, Ourense",,complejo deportivo,ES,,Province of Ourense,,Spain,ES,42.3195127,-7.803128399999999,Europe/Madrid,,False,3.6,75.0,"https://search.google.com/local/reviews?placeid=ChIJvVKrZsn_Lw0RD9sxGQdqsuE&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,14.0,5.0,10.0,11.0,35.0,4.0,https://lh5.googleusercontent.com/p/AF1QipMyw9HFY5aWjCfYFUfoFKx383RdFWp6EHoUoC_7=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMyw9HFY5aWjCfYFUfoFKx383RdFWp6EHoUoC_7=w1600-h1000-k-no,,"{""Monday"": ""10AM-9PM"", ""Tuesday"": ""10AM-9PM"", ""Wednesday"": ""10AM-9PM"", ""Thursday"": ""10AM-9PM"", ""Friday"": ""10AM-9PM"", ""Saturday"": ""10AM-9PM"", ""Sunday"": ""10AM-9PM""}",Monday:10AM-9PM|Tuesday:10AM-9PM|Wednesday:10AM-9PM|Thursday:10AM-9PM|Friday:10AM-9PM|Saturday:10AM-9PM|Sunday:10AM-9PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscinas de Monterrei,,,,,,"https://www.google.com/maps/place/Piscinas+de+Monterrei/@42.3195127,-7.803128399999999,14z/data=!4m8!1m2!2m1!1sPiscinas+de+Monterrei!3m4!1s0xd2fffc966ab52bd:0xe1b26a071931db0f!8m2!3d42.3195127!4d-7.803128399999999",ChIJvVKrZsn_Lw0RD9sxGQdqsuE,0xd2fffc966ab52bd:0xe1b26a071931db0f,16263177783108295439,-2.1835662906012562e+18,
"public swimming pool, 32793, Urbanizacion Tapada De Bouzas (Covas-Pereiro De Aguiar), Galicia, ES",Piscinas municipais de Toén,http://www.toen.es/,Public swimming pool,attractions,Public swimming pool,,"Arrabal Ribadela, 51, 32930 Toén, Province of Ourense",,"Arrabal Ribadela, 51",Toén,32930.0,Province of Ourense,,Spain,ES,42.3150204,-7.9569057,Europe/Madrid,,False,4.4,113.0,"https://search.google.com/local/reviews?placeid=ChIJwxuqJtX5Lw0RTmQF5ZLpbew&q=public+swimming+pool,+32793,+Urbanizacion+Tapada+De+Bouzas+(Covas-Pereiro+De+Aguiar),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,5.0,5.0,5.0,22.0,76.0,11.0,https://lh5.googleusercontent.com/p/AF1QipN2y_1dKgg5vxJu8XKYKbK5PXA5tvxy-zB_ZJ2l=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN2y_1dKgg5vxJu8XKYKbK5PXA5tvxy-zB_ZJ2l=w1600-h1000-k-no,,"{""Monday"": ""2:30-9PM"", ""Tuesday"": ""2:30-9PM"", ""Wednesday"": ""2:30-9PM"", ""Thursday"": ""2:30-9PM"", ""Friday"": ""2:30-9PM"", ""Saturday"": ""2:30-9PM"", ""Sunday"": ""2:30-9PM""}",Monday:2:30-9PM|Tuesday:2:30-9PM|Wednesday:2:30-9PM|Thursday:2:30-9PM|Friday:2:30-9PM|Saturday:2:30-9PM|Sunday:2:30-9PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,,,,False,,Piscinas municipais de Toén,,,,,,"https://www.google.com/maps/place/Piscinas+municipais+de+To%C3%A9n/@42.315020399999995,-7.9569057,14z/data=!4m8!1m2!2m1!1sPiscinas+municipais+de+To%C3%A9n!3m4!1s0xd2ff9d526aa1bc3:0xec6de992e505644e!8m2!3d42.315020399999995!4d-7.9569057",ChIJwxuqJtX5Lw0RTmQF5ZLpbew,0xd2ff9d526aa1bc3:0xec6de992e505644e,17036529782529287246,-1.4102142911802644e+18,
